,Name,Y0,X0,Y1,X1,Confidence,Class
3519,r_338_15,16,3,63,117,0.62,single
3520,r_338_16,2,0,130,63,1.00,single
3521,r_338_17,4,15,124,58,0.99,single
3522,r_338_18,1,5,125,60,1.00,single
3523,r_338_19,5,0,65,126,1.00,single
3524,r_338_20,0,1,123,72,1.00,single
3525,r_339_01,2,2,108,85,1.00,single
3526,r_339_02,3,4,121,76,1.00,single
3527,r_339_03,8,0,117,83,1.00,single
3528,r_339_04,2,3,124,69,1.00,single
3529,r_339_05,1,4,127,73,1.00,single
3530,r_339_06,7,4,122,75,1.00,single
3531,r_339_07,7,10,119,79,1.00,single
3532,r_339_08,3,13,115,65,0.98,single
3533,r_339_09,3,6,116,91,1.00,single
3534,r_339_10,5,1,127,71,1.00,single
3535,r_341_01,7,3,124,76,1.00,single
3536,r_341_02,7,12,121,64,1.00,single
3537,r_341_03,3,5,121,70,1.00,single
3538,r_341_04,5,6,121,67,1.00,single
3539,r_341_05,0,0,125,51,1.00,single
3540,r_341_06,5,5,118,66,1.00,single
3541,r_341_07,3,3,130,54,1.00,single
3542,r_341_08,3,1,133,66,1.00,single
3543,r_341_09,0,6,107,43,0.90,single
3544,r_341_10,5,0,125,85,1.00,single
3545,r_341_11,0,8,103,108,1.00,single
3546,r_342_01,4,2,112,86,1.00,single
3547,r_342_02,4,6,122,91,1.00,single
3548,r_342_03,6,7,127,92,1.00,single
3549,r_342_04,13,11,126,76,1.00,single
3550,r_342_05,16,13,111,83,1.00,single
3551,r_342_06,1,12,124,76,1.00,single
3552,r_342_07,14,12,117,59,1.00,single
3553,r_342_08,5,8,125,42,1.00,single
3554,r_342_09,1,22,125,72,1.00,single
3555,r_342_10,6,18,114,53,1.00,single
3556,r_342_11,17,22,118,73,1.00,single
3557,r_343_01,10,0,124,64,1.00,single
3558,r_343_02,7,8,112,90,1.00,single
3559,r_343_03,3,9,110,73,1.00,single
3560,r_343_04,1,10,116,87,1.00,single
3561,r_343_05,1,8,119,84,1.00,single
3562,r_343_06,7,4,118,81,1.00,single
3563,r_343_07,3,0,122,79,1.00,single
3564,r_343_08,6,6,120,87,1.00,single
3565,r_343_09,8,16,104,91,1.00,single
3566,r_343_10,0,12,119,124,1.00,single
3567,r_343_11,8,5,98,77,1.00,single
3568,r_343_12,3,13,107,91,1.00,single
3569,r_343_13,5,14,94,95,1.00,single
3570,r_343_14,0,6,123,88,1.00,single
3571,r_343_15,3,14,116,96,1.00,single
3572,r_343_16,0,5,113,95,1.00,single
3573,r_343_17,1,3,121,82,1.00,single
3574,r_343_18,16,0,120,62,1.00,single
3575,r_345_01,4,4,105,104,1.00,single
3576,r_345_02,1,5,120,69,1.00,single
3577,r_345_03,0,7,124,76,1.00,single
3578,r_345_04,9,2,100,47,1.00,single
3579,r_345_05,1,8,110,80,1.00,single
3580,r_345_06,0,4,123,74,1.00,single
3581,r_345_07,1,1,110,96,1.00,single
3582,r_345_08,1,1,96,99,1.00,single
3583,r_345_09,0,0,120,98,1.00,single
3584,r_345_10,10,1,106,74,1.00,single
3585,r_345_11,30,0,121,84,1.00,single
3586,r_345_13,0,0,114,106,1.00,single
3587,r_345_14,1,2,119,93,1.00,single
3588,r_345_15,4,2,96,114,1.00,single
3589,r_345_16,6,10,102,89,1.00,single
3590,r_346_01,10,4,112,86,0.96,single
3591,r_346_02,4,3,124,63,1.00,single
3592,r_346_03,9,2,119,74,1.00,single
3593,r_347_01,0,5,131,60,1.00,single
3594,r_347_02,0,2,130,49,1.00,single
3595,r_347_03,0,0,115,62,1.00,single
3596,r_347_04,0,10,134,58,1.00,single
3597,r_347_05,0,3,111,52,1.00,single
3598,r_348_01,0,7,105,107,1.00,single
3599,r_348_02,0,1,122,81,1.00,single
3600,r_348_03,0,4,119,96,1.00,single
3601,r_348_04,0,4,116,99,1.00,single
3602,r_349_02,13,11,93,119,1.00,single
3603,r_349_03,13,13,99,113,1.00,single
3604,r_349_04,4,8,101,116,1.00,single
3605,r_349_05,13,3,104,88,1.00,single
3606,r_349_06,0,5,122,73,0.90,single
3607,r_349_07,8,3,112,111,1.00,single
3608,r_350_01,2,1,121,76,1.00,single
3609,r_350_02,12,10,125,75,0.98,single
3610,r_350_03,17,2,95,86,1.00,single
3611,r_350_04,3,5,110,93,1.00,single
3612,r_350_05,10,14,109,75,0.98,single
3613,r_350_06,3,4,102,98,1.00,single
3614,r_350_07,2,9,113,75,1.00,single
3615,r_350_08,0,5,116,74,1.00,single
3616,r_350_09,0,8,115,85,1.00,single
3617,r_350_10,9,8,108,77,1.00,single
3618,r_350_11,0,8,91,61,1.00,single
3619,r_350_12,6,10,121,62,1.00,single
3620,r_350_13,3,7,124,61,1.00,single
3621,r_350_14,2,10,112,76,1.00,single
3622,r_350_15,8,5,121,80,1.00,single
3623,r_351_01,5,2,112,96,1.00,single
3624,r_351_02,1,2,125,77,1.00,single
3625,r_351_03,6,1,122,75,1.00,single
3626,r_351_04,8,0,110,91,1.00,single
3627,r_351_05,2,5,113,94,1.00,single
3628,r_351_06,4,1,89,87,1.00,single
3629,r_351_07,6,3,119,67,1.00,single
3630,r_351_08,6,0,112,89,1.00,single
3631,r_351_09,8,2,116,86,1.00,single
3632,r_351_10,9,0,115,80,1.00,single
3633,r_351_11,2,2,112,85,1.00,single
3634,r_351_12,3,6,118,93,1.00,single
3635,r_351_13,8,1,116,100,1.00,single
3636,r_351_14,2,1,124,57,1.00,single
3637,r_351_15,2,8,123,94,1.00,single
3638,r_351_16,0,5,107,93,1.00,single
3639,r_351_17,12,0,117,97,1.00,single
3640,r_351_18,7,7,122,89,1.00,single
3641,r_351_19,18,11,119,71,1.00,single
3642,r_351_20,11,0,111,65,1.00,single
3643,r_351_21,10,10,111,69,1.00,single
3644,r_351_22,4,3,113,93,1.00,single
3645,r_351_23,6,14,122,80,1.00,single
3646,r_351_24,0,3,124,54,1.00,single
3647,r_351_25,2,0,115,90,1.00,single
3648,r_351_26,4,10,118,76,1.00,single
3649,r_351_27,19,1,122,59,1.00,single
3650,r_351_28,3,0,125,68,1.00,single
3651,r_351_29,3,3,128,66,1.00,single
3652,r_351_30,1,2,116,93,1.00,single
3653,r_352_01,9,7,124,56,1.00,single
3654,r_352_02,17,11,119,80,1.00,single
3655,r_352_03,0,2,122,79,1.00,single
3656,r_352_04,5,3,117,81,1.00,single
3657,r_352_05,6,10,119,81,1.00,single
3658,r_352_06,2,2,118,77,1.00,single
3659,r_352_07,4,5,122,79,1.00,single
3660,r_352_08,5,0,104,84,1.00,single
3661,r_352_09,6,1,124,70,1.00,single
3662,r_352_10,9,4,124,81,1.00,single
3663,r_354_01,11,11,64,99,1.00,single
3664,r_354_02,4,6,85,73,1.00,single
3665,r_354_03,8,3,93,72,1.00,single
3666,r_354_04,3,1,109,72,1.00,single
3667,r_354_05,7,5,103,65,1.00,single
3668,r_354_06,1,0,73,91,1.00,single
3669,r_354_07,9,5,104,84,1.00,single
3670,r_354_08,5,18,84,105,1.00,single
3671,r_354_09,12,3,76,104,1.00,single
3672,r_354_10,13,12,75,102,1.00,single
3673,r_354_11,16,17,75,100,1.00,single
3674,r_354_12,8,12,99,97,1.00,single
3675,r_354_13,5,5,88,73,1.00,single
3676,r_354_14,9,3,103,93,1.00,single
3677,r_354_15,1,10,84,104,1.00,single
3678,r_354_16,7,17,85,96,1.00,single
3679,r_354_17,6,6,80,94,1.00,single
3680,r_355_01,4,12,113,98,1.00,single
3681,r_355_02,3,0,112,84,0.99,single
3682,r_355_03,0,3,124,72,1.00,single
3683,r_355_04,0,8,126,65,1.00,single
3684,r_355_05,8,3,102,102,1.00,single
3685,r_355_06,6,1,114,78,1.00,single
3686,r_355_07,4,5,112,88,1.00,single
3687,r_355_08,0,2,114,85,1.00,single
3688,r_355_09,11,14,125,87,1.00,single
3689,r_355_10,3,2,119,89,1.00,single
3690,r_355_11,4,1,118,82,1.00,single
3691,r_355_12,9,10,104,82,0.99,single
3692,r_355_13,7,10,122,90,1.00,single
3693,r_355_14,4,2,108,73,1.00,single
3694,r_355_15,3,6,106,94,1.00,single
3695,r_355_16,6,7,101,88,1.00,single
3696,r_355_17,4,5,121,74,1.00,single
3697,r_355_18,6,3,128,65,1.00,single
3698,r_356_01,29,18,103,90,0.99,single
3699,r_356_02,11,5,95,72,1.00,single
3700,r_356_03,23,9,96,66,0.99,single
3701,r_356_04,1,3,103,109,1.00,single
3702,r_356_05,2,8,111,93,1.00,single
3703,r_356_06,4,12,113,98,1.00,single
3704,r_356_07,22,20,99,91,0.98,single
3705,r_356_08,4,6,110,80,1.00,single
3706,r_356_09,13,14,114,70,0.99,single
3707,r_356_10,8,9,112,72,1.00,single
3708,r_357_01,6,0,122,72,1.00,single
3709,r_357_02,5,6,120,53,1.00,single
3710,r_357_03,6,7,117,88,1.00,single
3711,r_357_04,4,9,122,95,1.00,single
3712,r_357_05,4,6,118,79,1.00,single
3713,r_357_06,3,1,117,56,1.00,single
3714,r_357_07,9,2,116,95,1.00,single
3715,r_357_08,7,1,131,70,1.00,single
3716,r_357_09,2,6,123,78,1.00,single
3717,r_357_10,3,2,132,73,1.00,single
3718,r_357_11,0,11,118,56,1.00,single
3719,r_357_12,9,1,105,114,1.00,single
3720,r_357_13,5,3,128,66,1.00,single
3721,r_357_14,3,6,124,58,1.00,single
3722,r_357_15,5,1,125,81,1.00,single
3723,r_359_01,2,0,119,65,1.00,single
3724,r_359_02,7,1,106,68,1.00,single
3725,r_360_01,6,6,119,99,1.00,single
3726,r_360_02,2,6,125,90,1.00,single
3727,r_360_03,10,6,118,83,1.00,single
3728,r_361_01,5,5,120,48,1.00,single
3729,r_361_02,5,5,131,44,1.00,single
3730,r_361_03,11,5,128,40,1.00,single
3731,r_361_04,6,4,133,48,1.00,single
3732,r_361_05,6,0,119,46,1.00,single
3733,r_361_06,1,2,116,45,1.00,single
3734,r_361_07,4,7,121,55,1.00,single
3735,r_361_08,2,6,125,45,1.00,single
3736,r_361_09,6,3,126,44,1.00,single
3737,r_361_10,0,5,132,45,1.00,single
3738,r_361_11,0,3,132,54,1.00,single
3739,r_361_12,7,4,117,52,1.00,single
3740,r_362_01,3,1,100,104,1.00,single
3741,r_362_02,8,7,122,73,1.00,single
3742,r_362_03,0,3,126,64,1.00,single
3743,r_362_04,0,0,111,73,1.00,single
3744,r_363_01,3,8,120,78,1.00,single
3745,r_363_02,2,2,117,94,1.00,single
3746,r_363_03,0,20,125,69,1.00,single
3747,r_363_04,0,7,123,93,1.00,single
3748,r_363_05,6,3,118,80,1.00,single
3749,r_365_01,12,4,122,78,1.00,single
3750,r_365_02,7,8,118,75,1.00,single
3751,r_365_03,4,3,124,89,1.00,single
3752,r_365_04,3,6,122,64,1.00,single
3753,r_365_05,2,3,114,81,1.00,single
3754,r_365_06,3,3,125,71,1.00,single
3755,r_366_01,0,6,116,71,0.99,single
3756,r_366_02,2,2,129,74,1.00,single
3757,r_366_03,0,2,120,63,1.00,single
3758,r_366_04,1,2,124,75,1.00,single
3759,r_366_05,4,3,106,100,1.00,single
3760,r_366_06,2,5,123,67,1.00,single
3761,r_366_07,0,8,121,67,1.00,single
3762,r_366_08,1,0,114,101,1.00,single
3763,r_366_09,3,1,117,95,1.00,single
3764,r_366_10,5,6,112,90,1.00,single
3765,r_367_01,5,1,114,72,1.00,single
3766,r_367_02,6,0,131,78,1.00,single
3767,r_367_03,8,1,108,81,1.00,single
3768,r_367_04,6,8,116,61,1.00,single
3769,r_367_05,2,9,125,61,1.00,single
3770,r_367_06,4,4,124,72,1.00,single
3771,r_367_07,10,0,127,42,1.00,single
3772,r_367_08,2,5,108,85,1.00,single
3773,r_367_09,0,0,130,49,1.00,single
3774,r_367_10,1,2,124,74,1.00,single
3775,r_368_01,0,9,109,91,1.00,single
3776,r_368_02,13,9,125,75,1.00,single
3777,r_368_03,1,0,123,75,1.00,single
3778,r_368_04,7,11,117,80,1.00,single
3779,r_368_05,1,3,118,83,1.00,single
3780,r_368_06,6,5,105,95,1.00,single
3781,r_368_07,5,2,120,80,1.00,single
3782,r_369_01,4,3,121,66,1.00,single
3783,r_369_02,7,9,130,67,1.00,single
3784,r_369_03,0,0,132,74,1.00,single
3785,r_369_04,3,4,123,69,1.00,single
3786,r_369_05,7,2,131,53,1.00,single
3787,r_369_06,1,10,112,75,1.00,single
3788,r_369_07,1,9,123,51,1.00,single
3789,r_369_08,3,9,125,76,1.00,single
3790,r_369_09,5,9,123,75,1.00,single
3791,r_369_10,3,0,118,85,1.00,single
3792,r_369_11,1,2,119,58,1.00,single
3793,r_369_12,3,2,132,64,1.00,single
3794,r_369_13,6,4,120,74,1.00,single
3795,r_369_14,6,6,133,50,1.00,single
3796,r_369_15,5,0,123,67,1.00,single
3797,r_370_01,5,0,126,78,1.00,single
3798,r_370_02,3,1,120,79,1.00,single
3799,r_370_03,8,8,121,71,1.00,single
3800,r_370_04,17,9,123,95,1.00,single
3801,r_370_05,3,10,119,79,1.00,single
3802,r_370_06,0,3,122,82,1.00,single
3803,r_370_07,7,6,114,67,1.00,single
3804,r_370_08,2,0,124,73,1.00,single
3805,r_370_09,7,7,119,97,1.00,single
3806,r_370_10,5,12,113,91,1.00,single
3807,r_370_11,3,8,119,94,1.00,single
3808,r_370_12,10,8,119,74,1.00,single
3809,r_371_01,9,5,122,84,1.00,single
3810,r_371_02,6,9,121,79,1.00,single
3811,r_371_03,1,6,125,89,1.00,single
3812,r_371_04,17,14,109,74,1.00,single
3813,r_371_05,17,10,111,93,1.00,single
3814,r_371_06,4,3,121,83,1.00,single
3815,r_371_07,3,1,124,79,1.00,single
3816,r_371_08,8,10,123,72,1.00,single
3817,r_371_09,5,8,108,91,1.00,single
3818,r_371_10,5,18,109,103,1.00,single
3819,r_371_11,13,14,116,83,1.00,single
3820,r_371_12,3,8,124,94,1.00,single
3821,r_372_01,4,6,125,91,1.00,single
3822,r_372_02,4,5,129,76,1.00,single
3823,r_372_03,5,12,116,97,1.00,single
3824,r_372_04,3,1,128,77,1.00,single
3825,r_372_05,2,3,123,103,1.00,single
3826,r_372_06,0,8,124,67,1.00,single
3827,r_372_07,6,4,118,98,1.00,single
3828,r_372_08,2,0,111,102,1.00,single
3829,r_372_09,7,6,125,63,1.00,single
3830,r_372_10,0,6,125,64,1.00,single
3831,r_372_11,7,5,117,84,1.00,single
3832,r_372_12,5,10,116,89,1.00,single
3833,r_372_13,3,6,113,95,1.00,single
3834,r_372_14,11,4,123,81,1.00,single
3835,r_372_15,4,0,123,66,1.00,single
3836,r_372_16,2,3,126,79,1.00,single
3837,r_372_17,6,12,113,70,1.00,single
3838,r_372_18,4,4,115,102,1.00,single
3839,r_373_01,2,4,120,61,1.00,single
3840,r_373_02,7,3,112,65,1.00,single
3841,r_373_03,7,0,122,84,1.00,single
3842,r_373_04,5,8,107,75,1.00,single
3843,r_373_05,8,9,120,73,1.00,single
3844,r_373_06,11,12,118,59,1.00,single
3845,r_373_07,2,4,121,63,1.00,single
3846,r_373_08,2,2,117,82,1.00,single
3847,r_373_09,7,6,120,83,1.00,single
3848,r_373_10,2,4,124,73,1.00,single
3849,r_373_11,3,4,120,95,1.00,single
3850,r_373_12,6,3,114,82,1.00,single
3851,r_373_13,19,8,117,72,1.00,single
3852,r_373_14,9,2,118,87,1.00,single
3853,r_373_15,13,2,113,70,1.00,single
3854,r_373_16,8,6,120,81,1.00,single
3855,r_374_01,2,7,125,89,1.00,single
3856,r_374_02,0,5,134,70,1.00,single
3857,r_374_03,10,6,121,67,0.61,single
3858,r_374_04,0,8,130,87,1.00,single
3859,r_374_05,0,5,123,93,1.00,single
3860,r_376_01,5,5,83,76,1.00,single
3861,r_376_02,4,7,106,57,0.99,single
3862,r_376_03,7,6,82,59,0.98,single
3863,r_376_04,7,4,80,57,0.99,single
3864,r_376_05,1,0,81,51,0.84,single
3865,r_376_06,29,9,116,67,1.00,single
3866,r_376_07,14,11,75,52,0.94,single
3867,r_376_08,20,6,80,52,0.99,single
3868,r_376_09,1,12,107,95,1.00,single
3869,r_376_10,65,23,128,74,0.93,single
3870,r_376_11,10,6,113,85,1.00,single
3871,r_376_12,13,14,107,69,1.00,single
3872,r_376_13,2,7,118,85,1.00,single
3873,r_376_14,3,2,98,104,1.00,single
3874,r_376_15,3,4,105,116,1.00,single
3875,r_376_16,4,3,120,79,1.00,single
3876,r_376_17,7,2,112,82,1.00,single
3877,r_376_18,2,8,109,106,1.00,single
3878,r_376_19,14,14,102,86,1.00,single
3879,r_376_20,3,2,100,117,1.00,single
3880,r_376_21,3,5,112,87,1.00,single
3881,r_376_22,11,5,99,64,1.00,single
3882,r_376_23,5,3,101,76,1.00,single
3883,r_376_24,18,15,111,94,1.00,single
3884,r_376_25,3,6,116,83,1.00,single
3885,r_376_26,2,1,96,112,1.00,single
3886,r_376_27,9,4,106,85,1.00,single
3887,r_376_28,42,6,124,64,1.00,single
3888,r_376_29,42,4,121,59,1.00,single
3889,r_376_30,54,5,122,53,0.98,single
3890,r_376_31,38,1,115,68,1.00,single
3891,r_376_32,11,2,124,71,1.00,single
3892,r_376_33,22,4,121,71,1.00,single
3893,r_376_34,8,0,108,118,1.00,single
3894,r_376_35,5,3,123,78,1.00,single
3895,r_376_36,31,11,119,69,1.00,single
3896,r_376_37,39,15,124,72,0.98,single
3897,r_376_38,29,29,111,85,1.00,single
3898,r_376_39,30,9,113,80,0.99,single
3899,r_376_40,31,7,120,72,0.98,single
3900,r_376_41,28,4,119,84,1.00,single
3901,r_376_42,30,0,108,104,1.00,single
3902,r_376_43,2,1,125,80,1.00,single
3903,r_376_44,1,5,119,89,1.00,single
3904,r_376_45,43,0,132,57,1.00,single
3905,r_376_46,41,1,127,73,1.00,single
3906,r_376_47,42,5,130,64,1.00,single
3907,r_376_48,27,11,130,70,1.00,single
3908,r_376_49,38,2,125,63,0.99,single
3909,r_376_50,22,5,130,73,1.00,single
3910,r_376_51,6,21,77,59,0.99,single
3911,r_376_52,18,44,105,100,0.99,single
3912,r_376_53,14,8,118,86,1.00,single
3913,r_376_54,0,4,126,76,1.00,single
3914,r_376_55,3,2,126,76,1.00,single
3915,r_376_56,18,2,109,82,1.00,single
3916,r_376_57,21,3,133,60,0.78,single
3917,r_377_01,1,7,123,99,1.00,single
3918,r_377_02,4,1,124,92,1.00,single
3919,r_377_03,5,0,115,94,1.00,single
3920,r_377_04,18,10,107,83,0.99,single
3921,r_377_05,3,1,125,80,1.00,single
3922,r_377_06,5,1,117,88,1.00,single
3923,r_377_07,5,2,107,108,1.00,single
3924,r_377_08,4,1,123,82,1.00,single
3925,r_377_09,3,0,117,103,1.00,single
3926,r_377_10,0,16,120,63,1.00,single
3927,r_378_01,2,14,109,87,1.00,single
3928,r_378_02,2,10,116,99,1.00,single
3929,r_378_03,1,10,127,100,1.00,single
3930,r_378_04,4,1,122,72,1.00,single
3931,r_378_05,0,0,122,91,1.00,single
3932,r_378_06,2,2,112,100,1.00,single
3933,r_378_07,4,17,101,90,1.00,single
3934,r_378_08,6,6,111,92,1.00,single
3935,r_378_09,0,5,122,81,1.00,single
3936,r_378_10,9,9,79,108,1.00,single
3937,r_379_01,4,0,114,90,1.00,single
3938,r_379_02,7,7,78,105,1.00,single
3939,r_379_03,2,2,83,68,1.00,single
3940,r_379_04,17,6,81,105,1.00,single
3941,r_379_05,5,2,61,122,1.00,single
3942,r_379_06,4,11,96,85,1.00,single
3943,r_379_07,9,0,102,84,1.00,single
3944,r_379_08,7,3,60,125,1.00,single
3945,r_379_09,5,2,77,103,1.00,single
3946,r_379_10,10,4,92,123,1.00,single
3947,r_379_11,4,3,94,122,1.00,single
3948,r_379_12,2,0,67,117,1.00,single
3949,r_379_13,0,0,35,81,1.00,single
3950,r_379_14,0,3,82,120,1.00,single
3951,r_379_15,8,0,77,112,1.00,single
3952,r_379_16,10,2,83,112,1.00,single
3953,r_381_01,1,4,114,68,1.00,single
3954,r_381_02,5,4,120,103,1.00,single
3955,r_381_03,7,8,117,92,1.00,single
3956,r_381_04,2,1,117,107,1.00,single
3957,r_381_05,6,2,123,96,1.00,single
3958,r_381_06,2,5,124,75,1.00,single
3959,r_381_07,0,8,105,95,1.00,single
3960,r_381_08,0,24,124,96,1.00,single
3961,r_381_09,8,0,121,93,1.00,single
3962,r_381_10,3,4,121,89,1.00,single
3963,r_381_11,2,0,113,87,1.00,single
3964,r_381_12,6,5,116,81,1.00,single
3965,r_381_13,15,10,89,108,1.00,single
3966,r_381_14,3,0,118,98,1.00,single
3967,r_382_01,8,5,101,94,1.00,single
3968,r_382_02,7,1,119,71,1.00,single
3969,r_382_03,1,0,104,106,1.00,single
3970,r_382_04,2,8,108,105,1.00,single
3971,r_382_05,6,1,96,123,1.00,single
3972,r_382_06,5,2,104,130,1.00,single
3973,r_382_07,4,0,101,110,1.00,single
3974,r_382_08,4,1,87,130,1.00,single
3975,r_382_09,12,3,125,92,1.00,single
3976,r_382_10,7,7,123,92,1.00,single
3977,r_382_11,0,6,75,133,1.00,single
3978,r_384_01,2,0,113,99,1.00,single
3979,r_384_02,0,4,132,63,1.00,single
3980,r_384_03,1,3,121,64,1.00,single
3981,r_384_04,6,1,108,102,1.00,single
3982,r_384_05,1,0,124,75,1.00,single
3983,r_384_06,1,1,97,108,1.00,single
3984,r_384_07,2,0,125,102,1.00,single
3985,r_384_08,1,1,121,81,1.00,single
3986,r_384_09,4,4,110,96,1.00,single
3987,r_384_10,4,0,124,85,1.00,single
3988,r_384_11,8,0,118,104,1.00,single
3989,r_384_12,0,0,117,70,1.00,single
3990,r_384_13,0,0,122,56,1.00,single
3991,r_384_14,6,2,118,87,1.00,single
3992,r_384_15,11,10,127,74,1.00,single
3993,r_384_16,3,0,118,90,1.00,single
3994,r_384_17,0,0,122,49,1.00,single
3995,r_385_01,7,8,120,63,1.00,single
3996,r_385_02,1,1,125,57,1.00,single
3997,r_385_03,5,5,119,65,1.00,single
3998,r_385_04,0,1,116,58,1.00,single
3999,r_385_05,4,2,89,86,1.00,single
4000,r_385_06,14,0,95,100,1.00,single
4001,r_385_07,0,0,90,92,1.00,single
4002,r_385_08,3,0,118,72,0.99,single
4003,r_385_09,3,11,129,61,1.00,single
4004,r_385_10,3,8,121,65,1.00,single
4005,r_385_11,20,9,109,79,1.00,single
4006,r_385_12,5,0,120,71,1.00,single
4007,r_385_13,0,1,118,42,1.00,single
4008,r_385_14,11,17,74,120,1.00,single
4009,r_385_15,2,0,120,77,1.00,single
4010,r_386_01,2,2,121,84,1.00,single
4011,r_387_01,0,5,133,60,1.00,single
4012,r_387_02,0,6,130,59,1.00,single
4013,r_387_03,2,0,123,48,1.00,single
4014,r_387_04,2,10,119,69,1.00,single
4015,r_387_05,5,1,120,82,0.99,single
4016,r_387_06,4,5,116,52,1.00,single
4017,r_387_07,3,13,124,61,1.00,single
4018,r_387_08,9,0,112,32,0.97,single
4019,r_387_09,0,3,120,53,1.00,single
4020,r_387_10,3,6,115,45,1.00,single
4021,r_387_11,7,10,123,58,1.00,single
4022,r_387_12,0,4,131,44,1.00,single
4023,r_387_13,8,7,127,60,1.00,single
4024,r_388_01,4,7,118,81,1.00,single
4025,r_388_02,13,10,112,88,1.00,single
4026,r_388_03,2,2,123,64,1.00,single
4027,r_388_04,3,2,125,52,1.00,single
4028,r_389_01,7,0,112,93,1.00,single
4029,r_389_02,10,10,102,84,0.99,single
4030,r_389_03,15,21,115,89,1.00,single
4031,r_389_04,12,0,99,75,1.00,single
4032,r_389_05,2,3,123,91,1.00,single
4033,r_389_06,2,4,126,76,1.00,single
4034,r_389_07,7,1,111,89,1.00,single
4035,r_389_08,1,8,110,73,1.00,single
4036,r_389_09,5,14,122,81,1.00,single
4037,r_389_10,6,10,123,89,1.00,single
4038,r_389_11,9,20,112,73,0.98,single
4039,r_389_12,8,5,120,85,1.00,single
4040,r_389_13,10,21,118,92,0.99,single
4041,r_389_14,0,0,121,90,1.00,single
4042,r_389_15,0,0,124,88,1.00,single
4043,r_389_16,1,17,120,84,1.00,single
4044,r_390_01,8,23,111,67,1.00,single
4045,r_390_02,3,3,120,72,1.00,single
4046,r_390_03,10,13,116,59,0.97,single
4047,r_390_04,2,4,116,72,1.00,single
4048,r_390_05,0,6,123,87,1.00,single
4049,r_391_01,1,1,121,85,1.00,single
4050,r_391_02,0,10,123,97,1.00,single
4051,r_391_03,4,7,126,88,1.00,single
4052,r_391_04,3,5,119,81,1.00,single
4053,r_391_05,1,1,113,84,1.00,single
4054,r_391_06,6,1,121,91,1.00,single
4055,r_391_07,0,1,127,89,1.00,single
4056,r_393_01,5,1,124,83,1.00,single
4057,r_393_02,7,7,128,72,1.00,single
4058,r_393_03,0,3,125,62,1.00,single
4059,r_393_04,11,7,106,61,0.98,single
4060,r_393_05,5,6,127,51,1.00,single
4061,r_393_06,8,1,121,81,1.00,single
4062,r_393_07,3,4,117,69,1.00,single
4063,r_393_08,0,14,130,62,0.89,single
4064,r_393_09,2,2,108,91,1.00,single
4065,r_393_10,1,0,122,53,1.00,single
4066,r_393_11,0,7,123,77,1.00,single
4067,r_393_12,1,4,125,63,1.00,single
4068,r_393_13,11,3,117,70,1.00,single
4069,r_393_14,5,2,123,58,1.00,single
4070,r_393_15,2,4,124,59,1.00,single
4071,r_393_16,2,6,130,84,1.00,single
4072,r_393_17,4,8,126,60,1.00,single
4073,r_393_18,2,5,126,66,1.00,single
4074,r_393_19,1,4,124,79,1.00,single
4075,r_393_20,0,2,118,121,1.00,single
4076,r_393_21,5,9,118,70,1.00,single
4077,r_394_01,1,3,130,56,1.00,single
4078,r_394_02,4,2,132,65,1.00,single
4079,r_394_03,5,0,119,66,1.00,single
4080,r_394_04,17,0,126,69,1.00,single
4081,r_394_05,5,6,121,69,1.00,single
4082,r_394_06,1,0,123,60,1.00,single
4083,r_394_07,0,1,121,81,1.00,single
4084,r_394_08,1,11,130,60,1.00,single
4085,r_394_09,2,3,127,78,1.00,single
4086,r_394_10,5,5,130,58,1.00,single
